186,0.77
187,1.16
188,0.84
189,0.58
190,0.85
191,0.95
192,0.82
193,0.69
194,0.87
195,0.75
196,0.92
197,0.73
198,0.87
199,1.02
200,0.97
201,0.81
202,0.92
203,0.96
204,0.93
205,0.94
206,1.3
207,1.27
208,0.59
209,0.78
210,0.86
211,0.97
212,0.91
213,0.76
214,0.92
215,0.89
216,0.85
217,0.92
218,0.71
219,0.77
220,1.09
221,0.83
222,0.75
223,1.37
224,0.68
225,0.89
226,0.84
227,0.84
228,1.02
229,1.13
230,0.88
231,0.76
232,1.05
233,0.77
234,1.07
235,1.02
236,1.09
237,0.83
238,0.98
239,1.2
240,0.92
241,1.13
242,1.38
243,1.12
244,0.95
245,1.61
246,0.97
247,1.06
248,1.14
249,1.07
250,1.17
251,0.94
252,1.19
253,0.9
254,0.95
255,1.0
256,1.1
257,0.99
258,1.09
259,1.35
260,1.18
261,1.15
262,1.03
263,0.99
264,1.25
265,0.95
266,0.91
267,1.04
268,1.37
269,1.25
270,1.2
271,1.09
272,1.45
273,1.16
274,1.05
275,0.89
276,1.08
277,1.19
278,1.06
279,1.18
280,1.37
281,1.02
282,1.06
283,1.01
284,1.17
285,1.17
286,1.29
287,1.08
288,1.34
289,1.13
290,1.12
291,1.04
292,1.34
293,1.06
294,1.29
295,1.16
296,1.01
297,0.96
298,1.31
299,1.36
300,1.09
301,1.25
302,1.11
303,1.01
304,1.17
305,0.91
306,1.19
307,1.15
308,1.34
309,1.08
310,1.14
311,1.23
312,1.06
313,1.14
314,1.17
315,0.94
316,1.27
317,1.0
318,1.07
319,1.17
320,1.24
321,1.18
322,0.91
323,1.04
324,1.5
325,1.23
326,1.12
327,1.1
328,1.0
329,1.49
330,1.46
331,1.22
332,0.96
333,1.28
334,1.23
335,1.01
336,1.15
337,1.06
338,1.15
339,1.16
340,0.99
341,1.17
342,1.08
343,1.15
344,0.92
345,1.06
346,1.06
347,0.85
348,1.16
349,1.24
350,1.06
351,0.96
352,1.01
353,1.11
354,1.07
355,1.35
356,1.21
357,1.0
358,0.89
359,0.97
360,1.2
361,1.13
362,0.97
363,0.92
364,1.01
365,1.31
366,0.99
367,1.03
368,0.93
369,0.91
370,1.01
371,1.02
372,1.08
373,0.92
374,1.03
375,1.13
376,1.09
377,0.95
378,1.17
379,1.05
380,0.86
381,1.22
382,1.02
383,1.53
384,1.12
385,1.03
386,1.03
387,1.15
388,0.95
389,1.06
390,0.94
391,1.28
392,1.18
393,0.79
394,1.01
395,0.95
396,1.08
397,1.1
398,0.83
399,1.09
400,1.32
401,1.15
402,1.11
403,1.09
404,1.26
405,0.98
406,0.91
407,1.1
408,0.91
409,1.08
410,1.02
411,0.94
412,1.14
413,1.22
414,1.1
415,1.11
416,0.99
417,1.26
418,1.08
419,1.09
420,1.17
421,1.13
422,1.14
423,1.05
424,1.1
425,1.06
426,1.32
427,0.96
428,1.18
429,0.96
430,0.92
431,0.92
432,0.89
433,1.12
434,0.95
435,1.25
436,1.08
437,0.92
438,0.93
439,0.94
440,1.2
441,1.21
442,0.95
443,0.87
444,1.26
445,1.0
446,1.04
447,0.88
448,1.03
449,1.07
450,1.05
451,0.99
452,0.9
453,1.14
454,1.04
455,1.1
456,1.03
457,1.16
458,1.02
459,1.04
460,0.91
461,0.85
462,0.86
463,0.93
464,1.11
465,1.14
466,1.28
467,1.18
468,1.31
469,0.96
470,1.14
471,1.19
472,1.04
473,1.15
474,1.13
475,1.05
476,0.91
477,1.02
478,0.95
479,1.06
480,1.2
481,1.24
482,0.93
483,0.99
484,1.12
485,0.86
486,0.86
487,1.1
488,1.07
489,1.2
490,1.1
491,0.96
492,0.98
493,1.02
494,1.22
495,1.09
496,1.12
497,1.07
498,0.99
499,1.08
500,1.26
501,1.13
502,1.17
503,1.05
504,1.15
505,0.85
506,1.04
507,1.07
508,1.16
509,1.06
510,1.09
511,0.98
512,1.24
513,1.38
514,1.3
515,1.03
516,1.22
517,0.99
518,1.3
519,0.99
520,1.08
521,1.07
522,0.99
523,1.06
524,1.08
525,1.11
526,1.07
527,1.15
528,1.04
529,1.22
530,1.14
531,1.26
532,1.38
533,1.04
534,0.97
535,1.29
536,1.05
537,1.23
538,0.98
539,0.99
540,1.15
541,1.17
542,2.0
543,1.1
544,1.11
545,1.24
546,1.15
547,1.47
548,1.49
549,1.22
550,1.32
551,1.07
552,1.27
553,1.12
554,1.16
555,1.15
556,1.4
557,1.06
558,1.18
559,1.18
560,1.36
561,1.05
562,1.34
563,1.22
564,1.18
565,1.19
566,1.52
567,1.22
568,1.35
569,0.98
570,1.07
571,1.23
572,1.34
573,1.13
574,1.39
575,1.21
576,1.23
577,1.57
578,1.26
579,1.09
580,1.24
581,1.54
582,1.47
583,1.37
584,1.27
585,1.17
586,1.28
587,1.08
588,1.29
589,1.34
590,1.14
591,1.41
592,1.15
593,1.42
594,1.59
595,1.32
596,1.52
597,1.13
598,1.29
599,1.36
600,1.28
601,1.32
602,1.31
603,1.37
604,1.28
605,1.29
606,1.4
607,1.23
608,1.24
609,1.35
610,1.25
611,1.15
612,1.14
613,1.19
614,1.84
615,1.28
616,1.23
617,1.1
618,1.18
619,1.26
620,1.47
621,1.3
622,1.24
623,1.26
624,1.26
625,1.41
626,1.2
627,1.34
628,1.22
629,1.39
630,1.39
631,1.15
632,1.24
633,1.06
634,1.11
635,1.2
636,1.14
637,1.18
638,1.05
639,1.19
640,1.01
641,1.3
642,1.01
643,1.12
644,1.22
645,1.17
646,1.11
647,1.04
648,1.01
649,1.23
650,1.25
651,1.26
652,1.08
653,1.1
654,1.09
655,1.17
656,1.17
657,1.08
658,1.05
659,1.18
660,1.24
661,0.97
662,0.94
663,1.31
664,1.39
665,1.09
666,0.96
667,1.05
668,0.98
669,1.06
670,1.13
671,1.23
672,1.17
673,0.93
674,1.16
675,0.9
676,0.99
677,1.48
678,1.14
679,0.9
680,1.08
681,1.14
682,0.99
683,0.98
684,1.21
685,0.95
686,1.06
687,1.16
688,0.9
689,1.02
690,0.85
691,0.94
692,1.04
693,1.03
694,1.17
695,1.15
696,1.09
697,1.41
698,0.96
699,0.96
700,1.95
701,0.85
702,1.03
703,1.11
704,1.01
705,0.95
706,0.64
707,1.14
708,0.83
709,1.14
710,0.69
711,1.16
712,1.25
713,0.9
714,0.93
715,1.18
716,1.12
717,0.98
718,0.84
719,1.02
720,0.9
721,1.07
722,0.92
723,0.91
724,0.94
725,0.8
726,0.87
727,0.77
728,1.11
729,0.93
730,0.93
731,1.12
732,0.76
733,0.67
734,0.72
735,1.06
736,0.84
737,1.19
738,0.89
739,0.72
740,0.65
741,0.81
742,0.85
743,0.81
744,0.88
745,0.75
746,0.7
747,0.84
748,0.74
749,0.93
750,0.89
751,1.02
752,0.83
753,0.9
754,0.91
755,0.83
756,0.76
757,0.73
758,0.91
759,0.77
760,0.71
761,0.98
762,0.72
763,0.93
764,0.67
765,1.1
766,0.57
767,0.8
768,0.76
769,0.95
770,0.84
771,0.72
772,1.13
773,0.97
774,1.09
775,0.52
776,0.66
777,0.91
778,0.74
779,0.89
780,0.98
781,0.89
782,0.57
783,0.75
784,0.74
785,0.98
786,0.7
787,0.83
788,1.01
789,1.33
790,0.65
791,0.73
792,0.77
793,1.4
794,0.81
795,1.13
796,1.01
797,1.36
798,1.19
799,0.89
800,0.72
801,0.67
802,0.89
803,1.28
804,1.21
805,1.3
806,1.11
807,0.76
808,1.13
809,0.86
810,0.73
811,1.34
812,0.95
813,0.79
814,1.18
815,0.93
816,0.92
817,0.88
818,0.56
819,0.94
820,0.76
821,0.91
822,1.02
823,0.88
824,0.87
825,0.52
826,0.9
827,0.5
828,1.42
829,0.86
830,0.61
831,0.97
832,1.03
833,0.77
834,0.99
835,0.77
836,0.96
837,1.12
838,0.74
839,0.52
840,1.11
841,0.92
842,1.23
843,0.74
844,0.67
845,0.6
846,1.02
847,1.3
848,0.74
849,0.9
850,0.97
851,0.94
852,1.12
853,0.87
854,0.83
855,0.98
856,0.96
857,0.91
858,1.29
859,0.65
860,1.17
861,0.92
862,0.6
863,0.96
864,1.4
865,0.37
866,1.0
867,0.85
868,0.9
869,1.07
870,0.77
871,0.73
872,0.8
873,0.76
874,0.82
875,1.09
876,0.79
877,0.69
878,0.89
879,0.72
880,0.89
881,1.03
882,0.86
883,0.99
884,0.8
885,0.92
886,0.89
887,0.92
888,0.8
889,0.86
890,1.11
891,0.91
892,0.66
893,0.99
894,1.62
895,1.09
896,0.82
897,0.97
898,0.69
899,1.16
900,1.12
901,1.03
902,0.99
903,1.16
904,0.98
905,0.93
906,1.05
907,1.57
908,0.83
909,0.98
910,1.06
911,0.84
912,0.98
913,0.94
914,1.19
915,1.35
916,0.92
917,1.19
918,0.94
919,0.98
920,1.06
921,0.86
922,1.01
923,1.0
924,1.0
925,0.9
926,1.16
927,0.88
928,1.03
929,1.05
930,0.87
931,0.99
932,0.92
933,0.96
934,1.14
935,1.08
936,1.12
937,0.91
938,0.92
939,0.95
940,1.05
941,1.19
942,0.86
943,1.14
944,1.63
945,0.86
946,-1.0
947,-1.0
948,-1.0
949,1.25
950,-1.0
951,-1.0
952,-1.0
953,-1.0
954,0.96
955,-1.0
956,-1.0
957,-1.0
958,-1.0
959,-1.0
960,-1.0
961,-1.0
962,0.73
963,0.74
964,1.09
965,0.83
966,0.72
967,0.92
968,0.8
969,1.08
970,1.28
971,1.2
972,0.78
973,1.14
974,0.68
975,0.5
976,0.75
977,0.95
978,0.87
979,0.74
980,0.86
981,0.87
982,0.87
983,0.94
984,0.83
985,0.74
986,0.77
987,0.73
988,0.7
989,0.6
990,0.69
991,0.69
992,0.59
993,0.8
994,0.86
995,0.74
996,0.67
997,0.57
998,0.56
999,0.74
1000,0.97
1001,0.61
1002,0.75
1003,0.65
1004,0.65
1005,0.67
1006,0.89
1007,0.94
1008,0.79
1009,0.89
1010,0.58
1011,0.66
1012,0.6
1013,0.71
1014,0.8
1015,1.2
1016,1.44
1017,1.17
1018,1.26
1019,1.94
1020,1.31
1021,1.42
1022,1.16
1023,1.36
1024,1.4
1025,1.54
1026,1.23
1027,1.68
1028,1.49
1029,1.26
1030,1.54
1031,1.37
1032,1.22
1033,0.99
1034,1.47
1035,1.5
1036,1.2
1037,1.36
1038,1.43
1039,1.33
1040,1.44
1041,1.62
1042,1.47
1043,1.28
1044,1.12
1045,1.33
1046,1.16
1047,1.19
1048,1.07
1049,1.3
1050,1.19
1051,1.45
1052,1.02
1053,1.3
1054,1.22
1055,1.3
1056,1.56
1057,1.29
1058,1.13
1059,1.29
1060,1.04
1061,1.03
1062,0.99
1063,1.24
1064,1.24
1065,1.12
1066,1.13
1067,1.43
1068,1.1
1069,1.21
1070,1.11
1071,1.32
1072,1.17
1073,1.18
1074,1.08
1075,0.92
1076,1.25
1077,1.22
1078,1.16
1079,1.22
1080,1.07
1081,1.13
1082,0.96
1083,1.38
1084,1.4
1085,0.89
1086,1.06
1087,1.46
1088,1.5
1089,1.19
1090,0.99
1091,1.19
1092,1.01
1093,1.21
1094,1.25
1095,1.32
1096,1.11
1097,1.2
1098,1.32
1099,1.26
1100,1.29
1101,1.08
1102,1.0
1103,1.03
1104,1.18
1105,1.28
1106,1.07
1107,1.04
1108,1.23
1109,1.36
1110,1.11
1111,0.9
1112,0.96
1113,1.36
1114,0.96
1115,0.96
1116,1.01
1117,0.97
1118,1.2
1119,1.08
1120,1.11
1121,1.14
1122,1.17
1123,1.13
1124,1.18
1125,1.14
1126,1.14
1127,1.35
1128,1.5
1129,0.99
1130,1.38
1131,1.16
1132,1.14
1133,1.1
1134,1.12
1135,1.0
1136,1.39
1137,1.26
1138,1.0
1139,1.61
1140,1.09
1141,1.1
1142,1.21
1143,1.0
1144,1.06
1145,1.13
1146,1.54
1147,1.13
1148,1.78
1149,1.12
1150,1.23
1151,1.17
1152,1.08
1153,1.23
1154,1.14
1155,1.18
1156,1.25
1157,1.42
1158,1.3
1159,1.16
1160,1.32
1161,1.5
1162,1.21
1163,1.01
1164,1.25
1165,1.0
1166,1.24
1167,1.14
1168,0.94
1169,1.23
1170,1.35
1171,1.5
1172,1.15
1173,1.01
1174,1.1
1175,1.4
1176,1.34
1177,1.17
1178,1.01
1179,1.16
1180,1.22
1181,1.3
1182,1.21
1183,1.13
1184,0.9
1185,1.44
1186,1.0
1187,1.18
1188,1.0
1189,1.21
1190,1.06
1191,1.49
1192,1.05
1193,1.16
1194,0.96
1195,1.51
1196,0.85
1197,1.03
1198,1.08
1199,1.26
1200,1.22
1201,1.25
1202,1.37
1203,0.82
1204,1.35
1205,1.42
1206,1.18
1207,1.17
1208,0.99
1209,1.07
1210,1.29
1211,0.98
1212,1.17
1213,1.39
1214,1.38
1215,0.91
1216,1.16
1217,1.15
1218,1.43
1219,1.19
1220,1.1
1221,1.4
1222,1.31
1223,1.2
1224,1.22
1225,1.32
1226,1.37
1227,1.54
1228,1.14
1229,1.55
1230,1.11
1231,1.32
1232,1.47
1233,1.36
1234,1.39
1235,1.2
1236,1.08
1237,1.44
1238,1.49
1239,1.15
1240,1.19
1241,1.04
1242,1.31
1243,1.2
1244,1.11
1245,1.13
1246,1.3
1247,1.36
1248,1.13
1249,1.39
1250,1.02
1251,1.31
1252,1.04
1253,1.34
1254,1.17
1255,1.05
1256,1.5
1257,1.47
1258,1.19
1259,1.27
1260,1.41
1261,1.29
1262,1.41
1263,1.1
1264,1.46
1265,1.25
1266,1.39
1267,1.38
1268,1.36
1269,1.26
1270,1.35
1271,1.32
1272,1.5
1273,1.1
1274,1.48
1275,1.44
1276,1.34
1277,1.6
1278,1.38
1279,1.13
1280,1.19
1281,1.32
1282,1.4
1283,1.42
1284,1.38
1285,1.26
1286,1.38
1287,1.57
1288,1.38
1289,1.22
1290,1.53
1291,1.36
1292,1.3
1293,1.39
1294,1.45
1295,1.38
1296,1.61
1297,1.56
1298,1.35
1299,1.17
1300,1.32
1301,1.29
1302,1.68
1303,1.3
1304,1.53
1305,1.59
1306,1.61
1307,1.32
1308,1.23
1309,1.51
1310,1.4
1311,1.4
1312,1.47
1313,1.49
1314,1.66
1315,1.38
1316,1.51
1317,1.71
1318,1.26
1319,1.37
1320,1.48
1321,1.54
1322,1.49
1323,1.43
1324,1.42
1325,1.17
1326,1.62
1327,1.42
1328,1.38
1329,1.52
1330,1.47
1331,1.36
1332,1.45
1333,1.54
1334,1.69
1335,1.63
1336,1.22
1337,1.58
1338,1.1
1339,1.71
1340,1.29
1341,1.26
1342,1.42
1343,1.24
1344,1.21
1345,1.47
1346,1.47
1347,1.35
1348,1.38
1349,1.4
1350,1.62
1351,1.41
1352,1.36
1353,1.44
1354,1.44
1355,1.19
1356,1.22
1357,1.31
1358,1.24
1359,1.61
1360,1.14
1361,1.4
1362,1.31
1363,1.48
1364,1.23
1365,1.34
1366,1.24
1367,1.29
1368,1.29
1369,1.43
1370,1.31
1371,1.3
1372,1.35
1373,1.37
1374,1.43
1375,1.42
1376,1.06
1377,1.2
1378,1.23
1379,1.21
1380,1.2
1381,1.39
1382,1.49
1383,1.42
1384,1.25
1385,1.43
1386,1.33
1387,1.32
1388,1.29
1389,1.08
1390,1.24
1391,1.25
1392,1.13
1393,1.27
1394,1.18
1395,1.43
1396,1.26
1397,1.29
1398,1.11
1399,1.3
1400,1.1
1401,1.21
1402,1.44
1403,1.16
1404,1.1
1405,1.24
1406,1.04
1407,1.08
1408,1.21
1409,1.21
1410,1.07
1411,1.17
1412,1.08
1413,0.96
1414,1.02
1415,1.02
1416,1.25
1417,1.1
1418,0.87
1419,1.06
1420,1.4
1421,1.34
1422,0.92
1423,1.06
1424,1.18
1425,1.1
1426,0.93
1427,1.07
1428,0.91
1429,1.07
1430,1.04
1431,0.88
1432,1.01
1433,0.94
1434,1.37
1435,1.17
1436,0.81
1437,1.1
1438,1.35
1439,0.9
1440,0.97
1441,0.88
1442,0.88
1443,0.95
1444,0.78
1445,0.96
1446,0.86
1447,1.11
1448,1.64
1449,0.96
1450,1.19
1451,0.9
1452,0.77
1453,0.7
1454,0.95
1455,1.0
1456,1.05
1457,1.1
1458,1.4
1459,0.89
1460,0.89
1461,1.01
1462,1.28
1463,1.01
1464,0.74
1465,0.9
1466,0.69
1467,0.74
1468,0.81
1469,0.71
1470,0.72
1471,1.27
1472,0.74
1473,1.04
1474,0.83
1475,1.11
1476,0.92
1477,0.89
1478,1.25
1479,0.76
1480,0.84
1481,0.96
1482,1.3
1483,1.39
1484,1.04
1485,0.8
1486,0.79
1487,0.7
1488,0.71
1489,1.28
1490,0.94
1491,0.65
1492,0.55
1493,0.98
1494,0.72
1495,0.75
1496,0.65
1497,0.71
1498,0.96
1499,0.67
1500,1.07
1501,0.97
1502,0.63
1503,1.03
1504,1.16
1505,0.59
1506,0.98
1507,1.27
1508,0.84
1509,0.75
1510,0.78
1511,0.64
1512,0.99
1513,1.3
1514,1.63
1515,0.92
1516,0.86
1517,1.12
1518,1.05
1519,0.8
1520,1.36
1521,1.22
1522,1.5
1523,1.01
1524,0.74
1525,1.09
1526,0.94
1527,1.11
1528,0.83
1529,0.56
1530,0.94
1531,0.56
1532,0.64
1533,1.06
1534,0.79
1535,0.85
1536,0.77
1537,0.76
1538,0.85
1539,0.89
1540,1.41
1541,0.74
1542,0.93
1543,0.84
1544,0.73
1545,1.05
1546,0.64
1547,1.07
1548,0.67
1549,1.06
1550,0.77
1551,1.35
1552,0.8
1553,1.1
1554,0.77
1555,1.1
1556,1.23
1557,0.88
1558,1.07
1559,0.74
1560,0.83
1561,0.94
1562,0.9
1563,1.04
1564,0.67
1565,0.79
1566,0.93
1567,0.95
1568,1.19
1569,1.1
1570,1.33
1571,1.31
1572,0.92
1573,0.73
1574,1.04
1575,0.6
1576,0.62
1577,0.99
1578,0.94
1579,1.2
1580,0.74
1581,1.03
1582,0.52
1583,0.66
1584,1.63
1585,0.73
1586,1.15
1587,0.59
1588,0.64
1589,0.44
1590,0.94
1591,0.95
1592,0.91
1593,1.06
1594,1.32
1595,0.71
1596,0.46
1597,0.73
1598,0.89
1599,0.64
1600,1.79
1601,0.56
1602,1.04
1603,0.76
1604,0.85
1605,0.61
1606,1.13
1607,1.11
1608,0.76
1609,1.47
1610,1.04
1611,1.01
1612,0.73
1613,1.5
1614,0.86
1615,0.69
1616,0.79
1617,1.32
1618,1.08
1619,0.99
1620,1.16
1621,1.16
1622,0.88
1623,0.8
1624,1.62
1625,0.98
1626,1.13
1627,0.61
1628,0.98
1629,1.19
1630,0.77
1631,0.87
1632,0.91
1633,0.84
1634,1.15
1635,0.97
1636,1.06
1637,0.84
1638,0.77
1639,1.09
1640,1.05
1641,0.9
1642,1.03
1643,0.75
1644,0.95
1645,0.95
1646,0.82
1647,1.28
1648,0.83
1649,0.92
1650,0.91
1651,0.89
1652,1.13
1653,1.19
1654,1.28
1655,0.95
1656,0.75
1657,1.01
1658,1.12
1659,0.96
1660,0.85
1661,1.42
1662,1.05
1663,0.93
1664,0.93
1665,1.07
1666,1.01
1667,1.0
1668,0.84
1669,1.05
1670,1.08
1671,0.86
1672,0.86
1673,1.02
1674,1.22
1675,0.92
1676,1.07
1677,1.39
1678,1.7
1679,1.07
1680,0.95
1681,1.38
1682,0.95
1683,0.78
1684,1.2
1685,1.18
1686,1.13
1687,1.05
1688,1.22
1689,1.01
1690,1.07
1691,1.24
1692,1.17
1693,1.49
1694,1.02
1695,0.98
1696,1.1
1697,1.43
1698,1.17
1699,1.01
1700,1.28
1701,1.18
1702,1.25
1703,1.19
1704,1.34
1705,1.11
1706,1.36
1707,0.96
1708,1.52
1709,1.27
1710,1.21
1711,0.93
1712,1.39
1713,0.98
1714,1.28
1715,1.24
1716,1.32
1717,1.35
1718,1.23
1719,1.44
1720,1.23
1721,1.46
1722,1.17
1723,1.22
1724,1.3
1725,1.06
1726,1.19
1727,1.3
1728,1.03
1729,1.37
1730,1.51
1731,1.19
1732,1.38
1733,1.23
1734,1.24
1735,1.26
1736,1.34
1737,1.04
1738,1.12
1739,1.71
1740,1.53
1741,1.23
1742,1.23
1743,1.14
1744,1.22
1745,1.38
1746,1.78
1747,1.24
1748,1.3
1749,1.19
1750,1.25
1751,1.35
1752,1.22
1753,1.27
1754,1.16
1755,1.22
1756,1.11
1757,1.14
1758,1.16
1759,0.98
1760,1.27
1761,1.42
1762,1.09
1763,1.29
1764,1.17
1765,1.21
1766,1.4
1767,1.31
1768,1.15
1769,1.45
1770,1.16
1771,1.26
1772,1.19
1773,1.62
1774,1.01
1775,1.46
1776,1.24
1777,1.46
1778,1.19
1779,1.19
1780,1.22
1781,1.23
1782,1.26
1783,1.19
1784,1.15
1785,1.06
1786,1.16
1787,1.32
1788,1.27
1789,1.11
1790,1.38
1791,1.6
1792,1.15
1793,1.15
1794,1.15
1795,1.56
1796,1.05
1797,1.27
1798,1.07
1799,1.16
1800,1.3
1801,1.23
1802,1.13
1803,1.06
1804,1.14
1805,1.42
1806,1.16
1807,1.23
1808,1.25
1809,1.2
1810,1.23
1811,1.34
1812,1.24
1813,1.36
1814,1.24
1815,1.16
1816,1.26
1817,1.11
1818,1.38
1819,1.16
1820,1.25
1821,1.07
1822,1.26
1823,1.32
1824,1.01
1825,1.23
1826,1.23
1827,1.1
1828,1.13
1829,1.19
1830,1.18
1831,1.39
1832,1.05
1833,1.26
1834,1.3
1835,1.27
1836,1.3
1837,1.12
1838,1.19
1839,1.32
1840,1.22
1841,1.18
1842,1.14
1843,1.15
1844,1.19
1845,1.12
1846,1.18
1847,1.33
1848,1.08
1849,1.23
1850,1.47
1851,1.0
1852,1.27
1853,1.23
1854,1.07
1855,1.3
1856,1.06
1857,1.22
1858,1.25
1859,1.35
1860,1.22
1861,1.28
1862,1.39
1863,1.18
1864,1.11
1865,1.2
1866,1.24
1867,1.31
1868,1.15
1869,0.92
1870,1.17
1871,1.31
1872,1.07
1873,1.12
1874,1.32
1875,1.35
1876,1.25
1877,1.34
1878,1.38
1879,1.24
1880,1.39
1881,1.24
1882,1.06
1883,1.33
1884,1.33
1885,1.14
1886,1.15
1887,1.38
1888,1.44
1889,1.4
1890,1.28
1891,1.2
1892,1.22
1893,1.01
1894,1.47
1895,1.12
1896,1.15
1897,1.12
1898,1.12
1899,1.2
1900,0.93
1901,1.1
1902,1.17
1903,1.11
1904,0.99
1905,1.37
1906,1.26
1907,1.02
1908,1.1
1909,1.25
1910,1.02
1911,1.3
1912,1.28
1913,1.25
1914,1.17
1915,1.04
1916,0.98
1917,0.97
1918,1.22
1919,1.16
1920,0.93
1921,1.11
1922,1.2
1923,1.23
1924,1.43
1925,1.02
1926,1.18
1927,1.11
1928,1.23
1929,0.99
1930,1.12
1931,1.19
1932,1.17
1933,1.06
1934,1.21
1935,1.07
1936,0.91
1937,1.04
1938,1.2
1939,1.29
1940,1.21
1941,1.13
1942,1.11
1943,1.37
1944,1.3
1945,1.08
1946,1.39
1947,1.27
1948,1.27
1949,1.26
1950,1.22
1951,1.25
1952,1.43
1953,1.15
1954,1.01
1955,1.23
1956,1.14
1957,1.33
1958,1.18
1959,1.14
1960,1.26
1961,1.16
1962,1.07
1963,1.19
1964,1.06
1965,1.22
1966,1.49
1967,1.28
1968,1.24
1969,1.01
1970,1.39
1971,1.38
1972,1.4
1973,1.18
1974,1.16
1975,1.11
1976,0.89
1977,1.29
1978,1.26
1979,1.16
1980,1.15
1981,1.33
1982,1.27
1983,1.19
1984,1.33
1985,1.16
1986,1.36
1987,1.24
1988,1.19
1989,1.32
1990,1.21
1991,1.04
1992,1.42
1993,1.27
1994,1.19
1995,1.24
1996,1.52
1997,1.33
1998,1.31
1999,1.33
2000,1.38
2001,1.51
2002,1.25
2003,1.27
2004,1.35
2005,1.41
2006,1.29
2007,1.3
2008,1.27
2009,1.55
2010,1.62
2011,1.53
2012,1.58
2013,1.75
2014,1.39
2015,1.52
2016,1.25
2017,1.15
2018,1.34
2019,1.39
2020,1.49
2021,1.28
2022,1.41
2023,1.36
2024,1.59
2025,1.36
2026,1.4
2027,1.4
2028,1.24
2029,1.53
2030,1.36
2031,1.6
2032,1.54
2033,1.41
2034,1.36
2035,1.37
2036,1.45
2037,1.69
2038,1.3
2039,1.33
2040,1.88
2041,1.39
2042,1.43
2043,1.25
2044,1.67
2045,1.31
2046,1.52
2047,1.5
2048,1.58
2049,1.5
2050,1.35
2051,1.38
2052,1.56
2053,1.25
2054,1.39
2055,1.39
2056,1.32
2057,1.28
2058,1.49
2059,1.47
2060,1.31
2061,1.24
2062,1.3
2063,1.37
2064,1.29
2065,1.25
2066,1.32
2067,1.29
2068,1.53
2069,1.25
2070,1.55
2071,1.05
2072,1.36
2073,1.11
2074,1.39
2075,1.36
2076,1.28
2077,1.41
2078,1.18
2079,1.26
2080,1.35
2081,1.33
2082,1.39
2083,1.3
2084,1.27
2085,1.11
2086,1.2
2087,1.32
2088,1.24
2089,1.04
2090,1.12
2091,1.2
2092,1.28
2093,1.14
2094,1.23
2095,1.14
2096,1.42
2097,1.22
2098,1.38
2099,1.21
2100,1.06
2101,1.32
2102,1.09
2103,1.29
2104,1.17
2105,1.09
2106,1.26
2107,1.16
2108,1.2
2109,1.13
2110,1.27
2111,1.0
2112,1.05
2113,1.07
2114,1.36
2115,1.21
2116,1.18
2117,1.22
2118,1.2
2119,1.17
2120,1.1
2121,1.06
2122,1.06
2123,1.02
2124,1.19
2125,1.24
2126,1.03
2127,0.9
2128,1.0
2129,1.04
2130,1.07
2131,1.08
2132,1.07
2133,1.05
2134,1.05
2135,0.99
2136,1.25
2137,1.04
2138,0.98
2139,1.24
